strategy,corrective,case_id,question,context_recall,context_precision,faithfulness,correctness,answer_relevancy,is_relevant_but_incorrect,latency_ms,estimated_cost_usd,corrective_category,corrective_attempts
hyde,False,version-sensitive-009,What command-line parameters were removed in Kubernetes 1.24 regarding the management of CNI plugins by kubelet?,1.0,1.0,1.0,1.0,1.0,False,5719.615692039952,0.00066506,,
hyde,False,version-sensitive-010,What is the apiVersion required for a Deployment resource in Kubernetes as specified in the deployment.yaml file?,0.0,1.0,1.0,1.0,1.0,False,4229.069859953597,0.00074829,,
hyde,False,version-sensitive-011,What is the correct apiVersion for the LeaderMigrationConfiguration resource in the specified Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,3975.3894029418007,0.0006814,,
hyde,False,version-sensitive-012,What is the status of the annotation 'experimental.windows.kubernetes.io/isolation-type' in Kubernetes version 1.20?,1.0,1.0,1.0,1.0,1.0,False,3991.2120120134205,0.00048118,,
hyde,False,version-sensitive-013,What is the behavior of CoreDNS regarding FQDNs for stub-domains and nameservers?,1.0,1.0,1.0,1.0,1.0,False,4768.700209097005,0.0007442799999999999,,
hyde,False,version-sensitive-014,What happens to the `.metadata.deletionTimestamp` when a delete request for a resource is sent in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6392.863669898361,0.00102848,,
hyde,False,version-sensitive-015,What is the apiVersion for PolicyList in Kubernetes audit configuration?,1.0,1.0,1.0,1.0,1.0,False,6283.947065006942,0.00066948,,
hyde,False,version-sensitive-016,What must a Gateway reference in order to be managed by a specific controller in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3963.423895998858,0.00070135,,
hyde,False,version-sensitive-017,What is the purpose of the `subPath` property in volume mounts for a Pod in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4909.291464020498,0.0006535099999999999,,
hyde,False,version-sensitive-018,What option must be used with `kubectl delete` to delete a ReplicaSet without affecting its Pods in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3688.836329965852,0.00061299,,
hyde,False,version-sensitive-019,What annotation was used in Kubernetes to indicate a critical Pod before it was removed in favor of Pod Priority?,1.0,1.0,1.0,1.0,1.0,False,3655.1184320123866,0.00043066000000000003,,
hyde,False,version-sensitive-020,What is the default value for `failurePolicy` in admission webhooks in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4061.8511880747974,0.00066068,,
hyde,False,version-sensitive-021,What happens to the manually specified values in the `rules` field of an aggregated ClusterRole?,1.0,1.0,1.0,1.0,1.0,False,6718.611289048567,0.00095634,,
hyde,False,version-sensitive-022,What is the behavior of the generatorOptions regarding the appending of content hash suffixes to generated ConfigMaps and Secrets in the kustomization.yaml file?,1.0,1.0,1.0,1.0,1.0,False,5529.266666038893,0.00101442,,
hyde,False,version-sensitive-023,"In Kubernetes v1.16, what is the required configuration for the `service` stanza in the `webhookClientConfig` when using a conversion webhook?",1.0,1.0,1.0,1.0,1.0,False,7053.009704919532,0.0008914,,
hyde,False,version-sensitive-024,How can pods be removed from a ReplicationController's target set in the documented Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,4914.735489990562,0.00052311,,
hyde,False,version-sensitive-025,What is the supported API version for kubeadm configuration validation in this version of kubeadm?,1.0,1.0,1.0,1.0,1.0,False,4518.758935038932,0.00038983999999999997,,
hyde,False,version-sensitive-026,How can administrators automatically label GPU enabled nodes in Kubernetes using Node Feature Discovery (NFD)?,1.0,1.0,1.0,1.0,1.0,False,6041.961458045989,0.0007937399999999999,,
hyde,False,version-sensitive-027,What is the correct HTTP request method and API version for creating a ServiceCIDR in Kubernetes as of v1beta1?,1.0,1.0,1.0,1.0,1.0,False,5121.11853400711,0.00086733,,
hyde,False,version-sensitive-028,What is the required field in the `AuthorizationConfiguration` for the `apiserver.k8s.io/v1alpha1` API version?,1.0,1.0,1.0,1.0,1.0,False,7461.276627960615,0.00079876,,
hyde,False,version-sensitive-029,"What is the valid value for the `k8s.io/deprecated` annotation in Kubernetes, and what does it indicate?",1.0,1.0,1.0,1.0,1.0,False,5542.453048052266,0.00093655,,
hyde,False,version-sensitive-030,What happens when you set the `.spec.internalTrafficPolicy` of a Service to `Local` in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6653.117319918238,0.00069261,,
hyde,False,version-sensitive-031,What optional fields were introduced in the `topologySpreadConstraints` for Pods as of Kubernetes version 1.26?,1.0,1.0,1.0,1.0,1.0,False,6452.217017998919,0.00098968,,
hyde,False,version-sensitive-032,What happens if the `ingressClassName` is omitted in the Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,9318.441014038399,0.00096979,,
hyde,False,version-sensitive-033,"In which version of Kubernetes was the VolumeAttributesClass introduced, and what is the behavior regarding the immutability of the parameters field?",1.0,1.0,1.0,1.0,1.0,False,3482.9081089701504,0.00029722,,
hyde,False,version-sensitive-034,What is the HTTP method used to partially update a ServiceCIDR in Kubernetes v1beta1?,1.0,1.0,1.0,1.0,1.0,False,5734.283722937107,0.0007503799999999999,,
hyde,False,version-sensitive-035,What attribute is used to specify the class of a Persistent Volume (PV) in this Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,4508.969815913588,0.0007492099999999999,,
hyde,False,version-sensitive-036,What is the apiVersion used for the Deployment object in the provided base/deployment.yaml manifest?,1.0,1.0,1.0,1.0,1.0,False,4503.562922007404,0.00056193,,
hyde,False,version-sensitive-037,"In the given Pod specification, what is the mount path and the read-only state of the volume mounted from the host?",1.0,0.0,1.0,0.0,0.0,False,4504.508003941737,0.0005132299999999999,,
hyde,False,version-sensitive-038,What must be added to the `VolumeSnapshotContent` to allow users to create a `PersistentVolumeClaim` from an existing `VolumeSnapshot` with a different volume mode than the source?,1.0,1.0,1.0,1.0,1.0,False,7783.166436012834,0.00080265,,
hyde,False,pods-001,What is a Kubernetes Pod?,1.0,1.0,1.0,0.9,1.0,False,6547.734053921886,0.00081236,,
hyde,False,pods-002,What are the phases of a Pod lifecycle?,1.0,1.0,1.0,1.0,1.0,False,13112.578521948308,0.00051749,,
hyde,False,workloads-001,How do Deployments manage rolling updates in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6140.330141992308,0.0006704500000000001,,
hyde,False,workloads-002,When should I use a StatefulSet instead of a Deployment?,1.0,1.0,1.0,1.0,1.0,False,4201.461299904622,0.00042042999999999996,,
hyde,False,workloads-003,What is a DaemonSet used for in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,5119.3049679277465,0.00056647,,
hyde,False,workloads-004,How do Kubernetes Jobs differ from Deployments?,1.0,0.8,1.0,0.9,1.0,False,7066.79107400123,0.0006249799999999999,,
hyde,False,workloads-005,What are init containers and when are they useful?,1.0,1.0,1.0,1.0,1.0,False,6238.471477059647,0.000632,,
hyde,False,workloads-006,What is a ReplicaSet and how does it relate to a Deployment?,1.0,1.0,1.0,1.0,1.0,False,8878.69652104564,0.0006028,,
hyde,False,workloads-007,What are the common ways to use ConfigMaps in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,7649.261420010589,0.00085697,,
hyde,False,workloads-008,How does a DaemonSet ensure that Pods are scheduled on eligible nodes?,1.0,1.0,1.0,0.9,1.0,False,5707.133030053228,0.00070267,,
hyde,False,workloads-009,How are Pods deployed and terminated in a StatefulSet?,1.0,1.0,1.0,1.0,1.0,False,10061.942044063471,0.00062595,,
hyde,False,workloads-010,What happens when I use the `kubectl delete` command with `--grace-period=0` and `--force`?,1.0,1.0,1.0,0.75,1.0,False,7743.517462047748,0.0011349399999999999,,
hyde,False,workloads-011,What are some uses for Secrets in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6148.9908680086955,0.00060312,,
hyde,False,workloads-012,What is the HTTP request format to get the status of a specific PriorityLevelConfiguration?,1.0,1.0,1.0,1.0,1.0,False,4609.0439619729295,0.00066672,,
hyde,False,workloads-013,What is required in the .spec.template of a ReplicaSet manifest?,1.0,0.5,0.0,0.0,0.0,False,5721.924031036906,0.0006124199999999999,,
hyde,False,workloads-014,What are the required fields for the `.spec` in a Deployment?,1.0,1.0,1.0,1.0,1.0,False,7075.927438912913,0.00072994,,
hyde,False,workloads-015,What is the HTTP request method and endpoint for deleting a ValidatingWebhookConfiguration in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4095.7359221065417,0.00077195,,
hyde,False,workloads-016,What HTTP request method is used to update a ValidatingWebhookConfiguration?,1.0,1.0,1.0,1.0,1.0,False,4915.623559965752,0.0007626199999999999,,
hyde,False,workloads-017,How can I scale Indexed Jobs in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5836.346366093494,0.0006056499999999999,,
hyde,False,workloads-018,What happens if I try to set a schedule with `TZ` or `CRON_TZ` in Kubernetes 1.29?,1.0,1.0,1.0,1.0,1.0,False,6990.697082015686,0.00048103,,
hyde,False,workloads-019,Why is it rare to create individual Pods directly in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6492.242217063904,0.0007457,,
hyde,True,cluster-001,What is the purpose of namespaces in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,7546.516786911525,0.00097693,correct,1
hyde,True,cluster-002,What is a ServiceAccount and how is it used by pods?,1.0,1.0,1.0,1.0,1.0,False,5251.77147204522,0.00065682,correct,1
hyde,True,cluster-003,What is a CustomResourceDefinition (CRD) and why is it used?,1.0,1.0,1.0,0.9,1.0,False,6243.6869400553405,0.0005231400000000001,correct,1
hyde,True,cluster-004,What are the main components of the Kubernetes control plane?,0.0,1.0,1.0,1.0,1.0,False,8810.895279049873,0.0006353499999999999,correct,1
hyde,True,cluster-005,What is a ResourceQuota and how does it limit resource usage per namespace?,1.0,1.0,1.0,0.85,1.0,False,10750.364442938007,0.00093965,correct,1
hyde,True,cluster-006,How does Kubernetes manage the lifecycle of container images and what are the thresholds for garbage collection?,1.0,1.0,1.0,1.0,1.0,False,5503.391553997062,0.00061197,correct,1
hyde,True,cluster-007,What are the valid values for the mode field in KubeletAuthorization?,1.0,1.0,1.0,1.0,1.0,False,5923.340369015932,0.00066191,correct,1
hyde,True,cluster-008,What does enabling AppArmor do for Pods running on Linux nodes?,1.0,1.0,1.0,1.0,1.0,False,6797.777556930669,0.00065796,correct,1
hyde,True,cluster-009,What is API-initiated eviction in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6557.77744401712,0.00090642,correct,1
hyde,True,cluster-010,How can I preserve the client source IP in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,8806.95155391004,0.00097655,correct,1
hyde,True,cluster-011,What happens when the annotation rbac.authorization.kubernetes.io/autoupdate is set to 'false' on RBAC objects?,1.0,1.0,1.0,1.0,1.0,False,5018.787962035276,0.00042920999999999996,correct,1
hyde,True,cluster-012,How can I manually upgrade CoreDNS in my Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,10131.15323788952,0.0007140100000000001,correct,1
hyde,True,cluster-013,What is the purpose of the command 'kubeadm init phase upload-config all'?,0.0,1.0,0.0,0.0,0.0,False,4098.262301995419,0.00028663,correct,1
hyde,True,cluster-014,What command is used to run pre-flight checks for kubeadm join?,1.0,1.0,1.0,1.0,1.0,False,5493.686608970165,0.00035147,correct,1
hyde,True,cluster-015,What does the `TracingConfiguration` provide in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5256.329573923722,0.00095342,correct,1
hyde,True,cluster-016,What is the purpose of the label 'batch.kubernetes.io/job-name'?,1.0,1.0,1.0,1.0,1.0,False,6865.324905957095,0.00056504,correct,1
hyde,True,cluster-017,What command can I use to see the changes that would be applied to static pod manifests during a kubeadm upgrade?,1.0,1.0,1.0,1.0,1.0,False,3785.523823928088,0.00030059,correct,1
hyde,True,networking-001,"What is the difference between ClusterIP, NodePort, and LoadBalancer services?",1.0,1.0,1.0,1.0,1.0,False,9626.454593031667,0.00126062,correct,1
hyde,True,networking-002,How does Kubernetes DNS work for services?,1.0,1.0,1.0,0.9,1.0,False,10039.536111988127,0.00136797,correct,1
hyde,True,networking-003,What is an Ingress and how does it differ from a Service?,1.0,1.0,1.0,0.9,1.0,False,8306.950068916194,0.0007408,correct,1
hyde,True,networking-004,How do Network Policies restrict traffic between pods?,1.0,1.0,1.0,0.75,1.0,False,8888.957052957267,0.0011235799999999999,correct,1
hyde,True,networking-005,What is a headless service in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,7168.9972339663655,0.00076377,correct,1
hyde,True,networking-006,How do pods communicate with each other across nodes in Kubernetes?,1.0,1.0,1.0,0.85,1.0,False,7189.601302030496,0.00062542,correct,1
hyde,True,networking-007,What are the steps in the request flow when using a Gateway implemented as a reverse proxy?,1.0,1.0,1.0,1.0,1.0,False,10053.089697030373,0.0008792199999999999,correct,1
hyde,True,networking-008,What is the purpose of the `appProtocol` field in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,6004.561950918287,0.00063229,correct,1
hyde,True,networking-009,What is a Resource backend in the context of an Ingress object?,1.0,1.0,1.0,0.9,1.0,False,7887.360540917143,0.00088375,correct,1
hyde,True,networking-010,What IP address management (IPAM) options are supported on Windows?,1.0,1.0,1.0,1.0,1.0,False,5476.60007304512,0.0005938,correct,1
hyde,True,networking-011,What happens to a pod affected by a NetworkPolicy if it is created before the network plugin has handled the NetworkPolicy?,1.0,1.0,1.0,1.0,1.0,False,5886.05551305227,0.0009318899999999999,correct,1
hyde,True,networking-012,What are the required fields for an Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,5879.218318033963,0.00095183,correct,1
hyde,True,networking-013,What are some limitations of the NetworkPolicy API in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9066.220877924934,0.0011953699999999999,correct,1
hyde,True,networking-014,What is a Service in Kubernetes and how can it be defined?,1.0,1.0,1.0,0.9,1.0,False,13620.157046010718,0.00119804,correct,1
hyde,True,networking-015,Who typically creates and manages EndpointSlice objects in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6867.260701954365,0.0007294999999999999,correct,1
hyde,True,networking-016,What are some strategies to mitigate overloaded endpoints when using the PreferClose heuristic in traffic distribution?,1.0,1.0,1.0,1.0,1.0,False,9872.109079034999,0.0009618999999999999,correct,1
hyde,True,networking-017,What does the `.spec.trafficDistribution` field do in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,7021.051930030808,0.00069479,correct,1
hyde,True,networking-018,What was the method for specifying Ingress classes before Kubernetes 1.18?,1.0,1.0,1.0,1.0,1.0,False,4077.460569096729,0.00044200999999999995,correct,1
hyde,True,networking-019,When is the topology-aware routing feature not recommended?,1.0,0.5,1.0,0.5,1.0,False,8934.011821984313,0.0006130899999999999,correct,1
hyde,True,networking-020,How are Gateway API resources implemented in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5934.608086943626,0.0008794,correct,1
hyde,True,rbac-001,How do I configure RBAC in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8995.833948021755,0.0010645399999999999,correct,1
hyde,True,rbac-002,What issues might arise when upgrading from ABAC to RBAC in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,9538.036311045289,0.00073126,correct,1
hyde,True,rbac-003,What roles are associated with the built-in controllers in Kubernetes when the controller manager is not started with the `--use-service-account-credentials` flag?,1.0,1.0,1.0,1.0,1.0,False,13208.086236962117,0.0011224899999999999,correct,1
hyde,True,rbac-004,What permissions are required for a user to create or update a role binding in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8498.41541191563,0.00103848,correct,1
hyde,True,rbac-005,What are the three critical areas of the Runtime phase in cloud-native information security?,1.0,1.0,1.0,1.0,1.0,False,5942.397629027255,0.0007162399999999999,correct,1
hyde,True,rbac-006,What happens if an expression in a validating admission policy grows too complicated?,0.0,0.0,1.0,0.0,0.0,False,11505.379398004152,0.0005693499999999999,incorrect,2
hyde,True,rbac-007,What is a virtual control plane in the context of Kubernetes multi-tenancy?,1.0,1.0,1.0,0.9,1.0,False,5327.103890944272,0.00053577,correct,1
hyde,True,rbac-008,How can I write a policy to allow any authenticated user to perform an action?,0.0,0.5,1.0,0.0,0.0,False,7227.4788179202005,0.00107361,correct,1
hyde,True,rbac-009,How can I restrict a Kubernetes workload from running as the root user?,1.0,1.0,1.0,1.0,1.0,False,8292.358806007542,0.00119623,correct,1
hyde,True,rbac-010,What does Kubernetes include to help manage information security?,1.0,1.0,1.0,1.0,1.0,False,4515.22074197419,0.00041554999999999994,correct,1
hyde,True,rbac-011,What does the ServiceAccount admission controller do when a Pod is created without a specified serviceAccountName?,0.0,1.0,0.0,0.0,0.0,False,4949.153741006739,0.00098707,correct,1
hyde,True,rbac-012,How does Kubernetes authorization relate to existing access control systems?,1.0,1.0,1.0,1.0,1.0,False,5795.3727840213105,0.00071879,correct,1
hyde,True,scheduling-001,How do I set CPU and memory resource limits on a Kubernetes container?,1.0,1.0,1.0,1.0,1.0,False,10133.542461087927,0.0014295199999999999,correct,1
hyde,True,scheduling-002,What is the difference between a liveness probe and a readiness probe?,0.0,1.0,1.0,1.0,1.0,False,8809.084277017973,0.00071806,correct,1
hyde,True,scheduling-003,How do taints and tolerations control pod scheduling in Kubernetes?,0.0,1.0,1.0,0.9,1.0,False,6820.273924036883,0.00061988,correct,1
hyde,True,scheduling-004,What is the Horizontal Pod Autoscaler and how does it work?,1.0,1.0,1.0,0.85,1.0,False,11021.562229958363,0.0009891499999999998,correct,1
hyde,True,scheduling-005,What is node affinity and how does it differ from nodeSelector?,1.0,1.0,1.0,0.9,1.0,False,10527.030350989662,0.0006781,correct,1
hyde,True,scheduling-006,What happens when a node experiences an out of memory (OOM) event before the kubelet can reclaim memory?,1.0,1.0,1.0,1.0,1.0,False,7540.511942002922,0.0009608999999999999,correct,1
hyde,True,scheduling-007,What is an example of a PriorityClass definition in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,7918.462835950777,0.00093772,correct,1
hyde,True,scheduling-008,What are the known limitations of topology spread constraints in Kubernetes?,1.0,0.0,1.0,0.0,0.0,False,7477.261307067238,0.00044574999999999997,ambiguous,1
hyde,True,scheduling-009,What is the role of kube-scheduler in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6551.000613952056,0.0008597,correct,1
hyde,True,scheduling-010,How can I discover dynamic resources of running Pods in Kubernetes?,0.0,0.0,1.0,0.5,1.0,False,6818.230995093472,0.00049157,correct,1
hyde,True,scheduling-011,How should the kubelet be configured to avoid scheduling pods that will trigger eviction due to memory pressure?,1.0,1.0,1.0,0.9,1.0,False,9668.531880015507,0.00099341,correct,1
hyde,True,scheduling-012,What kubelet garbage collection features have been deprecated and why?,1.0,1.0,1.0,1.0,1.0,False,7885.005604941398,0.00050955,correct,1
hyde,True,scheduling-013,How can I configure a minimum reclaim amount for resources in Kubernetes?,0.0,0.0,1.0,0.0,0.0,False,4505.025482038036,0.0005069299999999999,correct,1
hyde,True,scheduling-014,What actions can a permit plugin take at the end of the scheduling cycle for a Pod?,1.0,1.0,1.0,1.0,1.0,False,5220.57540807873,0.00038576999999999996,correct,1
hyde,True,scheduling-015,How can I ensure that my pod is placed into zone B instead of zone C in a Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,9524.39525804948,0.00116851,correct,1
hyde,True,scheduling-016,What do topology spread constraints rely on to identify the topology domain(s) of nodes?,1.0,1.0,1.0,1.0,1.0,False,6145.706612966023,0.0008461499999999999,correct,1
hyde,True,scheduling-017,What is an example configuration for setting percentageOfNodesToScore in KubeSchedulerConfiguration?,1.0,1.0,1.0,1.0,1.0,False,5350.663354969583,0.00054756,correct,1
hyde,True,scheduling-018,What feature allows you to control a Pod's scheduling readiness?,0.0,0.0,1.0,0.0,0.0,False,7038.211470004171,0.0006404599999999999,correct,1
hyde,True,storage-001,What is the difference between a PersistentVolume and a PersistentVolumeClaim?,1.0,1.0,1.0,1.0,1.0,False,8980.17446801532,0.0009901999999999999,correct,1
hyde,True,storage-002,What is a StorageClass in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,4706.900498946197,0.00049609,correct,1
hyde,True,storage-003,How do ConfigMaps differ from Secrets in Kubernetes?,0.5,0.75,1.0,0.9,1.0,False,6911.838616942987,0.00089759,correct,1
hyde,True,storage-004,How do you mount a Secret into a Pod as a file?,1.0,1.0,1.0,1.0,1.0,False,10015.532104996964,0.00109679,correct,1
hyde,True,storage-005,What access modes do PersistentVolumes support?,0.0,0.0,1.0,0.0,0.0,False,3859.2109970049933,0.00039036,ambiguous,1
hyde,True,storage-006,What determines which CSI volume plugin is used for provisioning VolumeSnapshots in a volume snapshot class?,1.0,1.0,1.0,1.0,1.0,False,3978.3852510154247,0.00033884,correct,1
hyde,True,storage-007,What is the HTTP request format to get the status of a PersistentVolumeClaim?,1.0,1.0,1.0,1.0,1.0,False,4876.299852970988,0.0006942,correct,1
hyde,True,storage-008,What happens if I specify mount options in a StorageClass but the volume plugin does not support them?,1.0,1.0,1.0,1.0,1.0,False,3834.359505912289,0.00036210999999999996,correct,1
hyde,True,storage-009,What is the HTTP request method and endpoint for partially updating a StorageClass in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5413.714664056897,0.0006508,correct,1
hyde,True,storage-010,What are the effects of using the 'WaitForFirstConsumer' volume binding mode?,1.0,1.0,1.0,1.0,1.0,False,8362.037412938662,0.00113467,correct,1
hyde,True,storage-011,What does the CSINode object hold information about?,1.0,1.0,1.0,1.0,1.0,False,4903.567429981194,0.00059941,correct,1
hyde,True,storage-012,How can I select ClusterTrustBundles when using the clusterTrustBundle projected volume source?,1.0,1.0,1.0,1.0,1.0,False,7680.657350923866,0.0009025099999999999,correct,1
hyde,True,storage-013,What is the role of the `StorageClass` API object in dynamic volume provisioning?,1.0,1.0,1.0,1.0,1.0,False,7063.5305310133845,0.00101853,correct,1
hyde,True,unanswerable-001,How can I configure AWS EKS to automatically scale my managed node groups based on specific CloudWatch metrics?,1.0,0.0,1.0,1.0,0.0,False,4504.957017954439,0.00038689999999999997,correct,1
hyde,True,unanswerable-002,How can I customize the resource requests and limits for individual components within an Istio service mesh when using the IstioOperator custom resource?,1.0,0.0,0.0,1.0,0.0,False,5558.221432962455,0.00076217,correct,1
hyde,True,unanswerable-003,What proprietary options does the Calico CNI plugin offer for integrating with AWS VPC CNI for enhanced network policies?,1.0,0.0,1.0,1.0,0.0,False,5810.836628079414,0.00060458,ambiguous,1
hyde,True,unanswerable-004,What is the expected release date for Kubernetes v1.33 and what are the SLA guarantees associated with that version?,1.0,0.0,1.0,1.0,0.0,False,6864.428557921201,0.00064589,incorrect,2
hyde,True,unanswerable-005,How can I configure IAM roles for service accounts in AWS EKS to limit permissions for a specific pod running in a managed node group?,1.0,0.5,0.0,1.0,0.0,False,4669.860393041745,0.00074069,correct,1
hyde,True,unanswerable-006,How does Argo CD handle secret management for GitOps workflows when deploying applications in Kubernetes?,1.0,0.0,0.0,1.0,0.0,False,5771.605457062833,0.00075074,ambiguous,1
hyde,True,unanswerable-007,How can I use the 'kubectl manage-resources' subcommand to optimize resource allocation in my cluster?,1.0,0.0,1.0,1.0,0.0,False,5938.88557900209,0.00046727,correct,1
hyde,True,unanswerable-008,What are the specific configuration options provided by the Calico CNI plugin for enabling eBPF-based networking features in Kubernetes v1.32?,1.0,0.0,1.0,1.0,0.0,False,9864.436111995019,0.00089824,ambiguous,2
hyde,True,unanswerable-009,What are the specific release dates for the Kubernetes v1.32 upgrade compared to the previous v1.31 version?,1.0,0.0,1.0,1.0,0.0,False,6506.420930963941,0.0005129799999999999,incorrect,2
hyde,True,unanswerable-010,How can I configure auto-scaling for managed node groups in AWS EKS based on custom metrics?,1.0,0.0,1.0,1.0,0.0,False,5747.296779998578,0.00066146,correct,1
hyde,True,unanswerable-011,How can I customize the Prometheus Operator's alerting rules for specific applications without modifying the default configuration in Kubernetes?,1.0,0.0,1.0,1.0,0.0,False,4403.464399976656,0.00030861,ambiguous,1
hyde,True,unanswerable-012,How do I use the 'kubectl manage-policies' command to apply network policies in my Kubernetes cluster?,1.0,0.0,0.0,1.0,0.0,False,5017.7455299999565,0.00047207,correct,1
hyde,True,unanswerable-013,What proprietary options does the Calico CNI plugin provide for enabling eBPF-based networking enhancements in Kubernetes v1.32?,1.0,0.0,1.0,1.0,0.0,False,6527.905878960155,0.00058953,incorrect,2
hyde,True,unanswerable-014,"What is the expected timeline for the v1.32 to v1.33 Kubernetes version upgrade, including any specific dates for release candidates and stable releases?",1.0,0.0,1.0,1.0,0.0,False,6487.701658974402,0.0006342699999999999,incorrect,2
hyde,True,unanswerable-015,How can I set up automatic scaling for Amazon EKS managed node groups based on custom metrics using the AWS console?,1.0,0.0,1.0,1.0,0.0,False,5924.190677003935,0.0009058299999999999,correct,1
hyde,True,unanswerable-016,What are the best practices for managing Helm chart dependencies in a multi-environment setup using Argo CD for CI/CD pipelines?,1.0,0.0,0.0,1.0,0.0,False,11470.382838975638,0.0006224199999999999,incorrect,2
hyde,True,unanswerable-017,What proprietary options does the Calico CNI plugin provide for configuring network policies that are not covered in the Kubernetes v1.32 documentation?,1.0,0.0,1.0,1.0,0.0,False,9010.545675992034,0.00110196,correct,2
hyde,True,unanswerable-018,"What is the expected Service Level Agreement (SLA) for Kubernetes v1.32 when running in a managed cloud environment, such as Google Kubernetes Engine or Azure Kubernetes Service?",1.0,0.0,1.0,1.0,0.0,False,7454.252013005316,0.0005796499999999999,incorrect,2
hyde,True,unanswerable-019,How does Argo CD handle syncing git repository changes when there are conflicting resources in the target Kubernetes cluster?,1.0,0.0,0.0,1.0,0.0,False,4937.664980068803,0.00052981,correct,1
hyde,True,unanswerable-020,What are the specific configuration options available for the AWS VPC CNI plugin in Kubernetes v1.32 that are not documented in the core Kubernetes documentation?,1.0,0.0,1.0,1.0,0.0,False,5366.839512949809,0.0007738399999999999,correct,1
hyde,True,unanswerable-021,What are the specific SLA commitments for Kubernetes v1.32 regarding support response times during critical incidents?,1.0,0.0,1.0,1.0,0.0,False,4464.64061900042,0.00045082,ambiguous,1
hyde,True,version-sensitive-001,What happens to the `adminAccess` field when the DRAAdminAccess feature is disabled in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4093.9458759967238,0.00032133,correct,1
hyde,True,version-sensitive-002,What is the apiVersion for a PersistentVolumeClaim in the version documented in this chunk?,1.0,1.0,1.0,1.0,1.0,False,5324.435349088162,0.00063306,correct,1
hyde,True,version-sensitive-003,How do you approve a CertificateSigningRequest (CSR) using the Kubernetes API in this version?,1.0,0.0,1.0,0.75,1.0,False,10846.460341010243,0.00094975,correct,1
hyde,True,version-sensitive-004,What field can be used to specify non-base64 encoded strings directly when creating a Secret in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4410.668764961883,0.0006126199999999999,correct,1
hyde,True,version-sensitive-005,What label is deprecated in Kubernetes v1.17 in favor of topology.kubernetes.io/region?,1.0,1.0,1.0,1.0,1.0,False,3788.1038279738277,0.00021921999999999998,correct,1
hyde,True,version-sensitive-006,What is the status of the `azureDisk` in-tree storage driver in Kubernetes version 1.27?,1.0,1.0,1.0,1.0,1.0,False,5018.283888930455,0.0004904,correct,1
hyde,True,version-sensitive-007,What is the apiVersion required for configuring kube-proxy in a user namespace?,1.0,1.0,1.0,1.0,1.0,False,9422.344899969175,0.00043075000000000003,correct,1
hyde,True,version-sensitive-008,What must be specified alongside `x-kubernetes-embedded-resource: true` to ensure that nothing is pruned from the embedded object in a Custom Resource Definition?,1.0,1.0,1.0,1.0,1.0,False,14828.352011041716,0.0006712399999999999,correct,1
hyde,True,version-sensitive-009,What command-line parameters were removed in Kubernetes 1.24 regarding the management of CNI plugins by kubelet?,1.0,1.0,1.0,1.0,1.0,False,5756.382891908288,0.00052614,correct,1
hyde,True,version-sensitive-010,What is the apiVersion required for a Deployment resource in Kubernetes as specified in the deployment.yaml file?,0.0,1.0,1.0,1.0,1.0,False,4429.154532030225,0.0008297399999999999,correct,1
